,Group_NR,Question,Sentence,Answer,Label,Similarity_score
2798,296,how many members are in the house of representatives,435,populous state california currently 53 representative,0,0.33219025
2799,296,how many members are in the house of representatives,435,total number voting representative fixed law 435,1,0.32065272
2800,296,how many members are in the house of representatives,435,representative serf two-year term,0,0.4199358
2801,296,how many members are in the house of representatives,435,speaker united state house representative presides chamber elected member house therefore traditionally leader house democratic caucus house republican conference whichever party voting member,0,-0.13170235
2802,296,how many members are in the house of representatives,435,house meet south wing united state capitol,0,0.19648974
2803,297,what can silk be used for,woven textile,four important domesticated silk moth,0,0.32704437
2804,297,what can silk be used for,woven textile,top bottom bombyx mori hyalophora cecropia antheraea pernyi samia cynthia,0,0.6256568
2805,297,what can silk be used for,woven textile,meyers konversations-lexikon 1885-1892,0,0.75921416
2806,297,what can silk be used for,woven textile,silk-producing raspy cricket,0,0.49185053
2807,297,what can silk be used for,woven textile,silk natural protein fibre form woven textile,1,0.6324858
2808,297,what can silk be used for,woven textile,protein fibre silk composed mainly fibroin produced certain insect larva form cocoon,0,0.1775022
2809,297,what can silk be used for,woven textile,best-known type silk obtained cocoon larva mulberry silkworm bombyx mori reared captivity sericulture,0,0.11111683
2810,297,what can silk be used for,woven textile,shimmering appearance silk due triangular prism -like structure silk fibre allows silk cloth refract incoming light different angle thus producing different color,0,0.13645494
2811,297,what can silk be used for,woven textile,silk produced several insect generally silk moth caterpillar used textile manufacturing,0,0.31090215
2812,297,what can silk be used for,woven textile,research silk differ molecular level,0,0.43056655
2813,297,what can silk be used for,woven textile,many silk mainly produced larva insect undergoing complete metamorphosis adult insect webspinners produce silk insect raspy cricket produce silk throughout life,0,-0.044992656
2814,297,what can silk be used for,woven textile,silk production also occurs hymenoptera bee wasp ant silverfish mayfly thrip leafhopper beetle lacewing flea fly midge,0,0.071510285
2815,297,what can silk be used for,woven textile,type arthropod produce silk notably various arachnid spider see spider silk,0,0.36661637
2816,298,what channel is letterman on,cbs,late show david letterman american late-night talk show hosted david letterman cbs,1,-0.02460643
2817,298,what channel is letterman on,cbs,show debuted august 30 1993 produced letterman 's production company worldwide pant incorporated,0,-0.13147378
2818,298,what channel is letterman on,cbs,show 's music director band-leader house band cbs orchestra paul shaffer,0,0.03995639
2819,298,what channel is letterman on,cbs,head writer matt robert announcer alan kalter,0,0.30685374
2820,298,what channel is letterman on,cbs,major you.s late-night program late show rank second cumulative average viewer time third number episode time,0,-0.17161708
2821,298,what channel is letterman on,cbs,show lead late night show ad revenue 271 million 2009,0,-0.08264462
2822,298,what channel is letterman on,cbs,you.s market show air 11:35 p.m. eastern/pacific time recorded monday wednesday 4:30 p.m. thursday 3:30 p.m 6:00 p.m,0,-0.0049359472
2823,298,what channel is letterman on,cbs,second thursday episode usually air friday week,0,0.1982133
2824,298,what channel is letterman on,cbs,2002 late show david letterman ranked 7 tv guide 's 50 greatest tv show time,0,-0.27221325
2825,298,what channel is letterman on,cbs,cbs contract worldwide pant continue show 2014 letterman surpass johnny carson longest tenured late-night talk show host,0,-0.26780507
2826,299,what does uncle sam represent to the american people,common national personification american government,j. m. flagg 's 1917 poster based original british lord kitchener poster three year earlier used recruit soldier world war world war ii,0,0.26994893
2827,299,what does uncle sam represent to the american people,common national personification american government,flagg used modified version face uncle sam veteran walter botts provided pose,0,0.30775538
2828,299,what does uncle sam represent to the american people,common national personification american government,uncle sam initial you.s common national personification american government according legend came use war 1812 supposedly named samuel wilson,1,0.49224034
2829,299,what does uncle sam represent to the american people,common national personification american government,first use uncle sam literature 1816 allegorical book `` adventure uncle sam search lost honor `` frederick augustus fidfaddy esq uncle sam mentioned early 1775 original `` yankee doodle `` lyric revolutionary war,0,0.22244315
