,Group_NR,Question,Sentence,Answer,Label,Similarity_score
2968,315,how did lena horne impact the harlem renaissance,helped break racial barrier changing way black woman represented film,time known  new negro movement  named 1925 anthology alain locke,0,0.31083459
2969,315,how did lena horne impact the harlem renaissance,helped break racial barrier changing way black woman represented film,though centered harlem neighborhood new york city many frenchspeaking black writer african caribbean colony lived paris also influenced harlem renaissance,0,0.48258659
2970,315,how did lena horne impact the harlem renaissance,helped break racial barrier changing way black woman represented film,harlem renaissance unofficially recognized spanned 1919 early mid1930s,0,0.33790806
2971,315,how did lena horne impact the harlem renaissance,helped break racial barrier changing way black woman represented film,many idea lived much longer,0,0.15082029
2972,315,how did lena horne impact the harlem renaissance,helped break racial barrier changing way black woman represented film,zenith  flowering negro literature  james weldon johnson preferred call harlem renaissance placed 1924 year opportunity journal negro life hosted party black writer many white publisher attendance 1929 year stock market crash beginning great depression,0,0.40634033
2973,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,african state 500 bce 1500 ce,0,0.03900173
2974,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,obelisk temple luxor egypt,0,0.03871690
2975,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,c. 1200 bce,0,0.05182082
2976,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,african knight baguirmi full padded armour suit,0,0.09148087
2977,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,history africa begin prehistory africa emergence homo sapiens east africa continuing present patchwork diverse politically developing nation state,0,0.09488139
2978,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,"early evidence agriculture africa date 16,000 bce metallurgy 4000 bce",0,0.00909512
2979,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,recorded history early civilization arose egypt later nubia maghreb horn africa,0,0.07969886
2980,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,middle age islam spread region,0,0.12208153
2981,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,crossing maghreb sahel major center muslim culture timbuktu,0,0.07358127
2982,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,notable precolonial state society africa include nok culture mali empire ashanti empire kingdom mapungubwe kingdom sine kingdom saloum kingdom baol kingdom zimbabwe kingdom kongo ancient carthage numidia mauretania aksumite empire ajuuraan state adal sultanate,0,0.07182951
2983,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,late 15th century european arab took slave west central southeast africa overseas african slave trade,0,0.12959829
2984,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,european colonization africa developed rapidly scramble africa late 19th early 20th century,0,0.15244415
2985,316,how were europe colonist able to establish population centers in southern africa,diplomatic pressure aggressive enticement military invasion,following struggle independence many part continent well weakened europe second world war decolonization took place,0,0.26970905
