,Group_NR,Question,Sentence,Answer,Label,Similarity_score
3370,355,how many students go to santa barbara,"18,977 undergraduate 2,950 graduate student",university also ranked 35th worldwide time higher education world university ranking 34th worldwide 6th worldwide engineering academic ranking world university 2012. ref name= `` shanghairanking.com/fieldeng2012 ``,0,
3371,355,how many students go to santa barbara,"18,977 undergraduate 2,950 graduate student",uc santa barbara `` high activity `` research university spent 191.2 million research expenditure 2007 fiscal year 97th-largest united state,0,
3372,355,how many students go to santa barbara,"18,977 undergraduate 2,950 graduate student",ucsb house twelve national research center including renowned kavli institute theoretical physic,0,
3373,355,how many students go to santa barbara,"18,977 undergraduate 2,950 graduate student",ucsb faculty includes five nobel prize laureate one field medalist 29 member national academy science 27 member national academy engineering 31 member american academy art science,0,
3374,355,how many students go to santa barbara,"18,977 undergraduate 2,950 graduate student",ucsb 3 host arpanet elected association american university 1995,0,
3375,355,how many students go to santa barbara,"18,977 undergraduate 2,950 graduate student",uc santa barbara gaucho compete ncaa division big west conference,0,
3376,355,how many students go to santa barbara,"18,977 undergraduate 2,950 graduate student",gaucho ncaa national championship men 's soccer men 's water polo,0,
3377,356,what day is the feast of st joseph's?,march 19,saint joseph infant jesus guido reni,0,
3378,356,what day is the feast of st joseph's?,march 19,saint joseph 's day march 19 feast st. joseph western christianity principal feast day saint joseph spouse blessed virgin mary,1,
3379,356,what day is the feast of st joseph's?,march 19,also step-father jesus nazareth /jesus christ,0,
3380,356,what day is the feast of st joseph's?,march 19,rank solemnity roman catholic church catholic follow missal 1962 celebrate first class feast,0,
3381,356,what day is the feast of st joseph's?,march 19,previous 1962 celebrated feast rank double first class,0,
3382,356,what day is the feast of st joseph's?,march 19,feast commemoration province anglican communion feast festival lutheran church,0,
3383,356,what day is the feast of st joseph's?,march 19,saint joseph 's day patronal feast day poland well canada person named joseph josephine etc . religious institute school parish bearing name carpenter,0,
3384,356,what day is the feast of st joseph's?,march 19,also father 's day catholic country mainly spain portugal italy,0,
3385,356,what day is the feast of st joseph's?,march 19,march 19 dedicated saint joseph several western calendar tenth century custom established rome 1479,0,
3386,356,what day is the feast of st joseph's?,march 19,pope st. pius v extended use entire roman rite apostolic constitution quo primum july 14 1570,0,
3387,356,what day is the feast of st joseph's?,march 19,since 1969 episcopal conference may wish transfer date outside lent,0,
3388,356,what day is the feast of st joseph's?,march 19,1870 1955 feast celebrated honor st. joseph spouse blessed virgin mary patron universal church latter title given pope pius ix,0,
3389,356,what day is the feast of st joseph's?,march 19,originally celebrated third sunday easter octave divino afflatu st. pius x see reform roman breviary pope pius x moved preceding wednesday,0,
3390,356,what day is the feast of st joseph's?,march 19,feast also retitled solemnity saint joseph,0,
3391,356,what day is the feast of st joseph's?,march 19,celebration accompanying octave abolished modernisation simplification rubric pope pius xii 1955,0,
3392,356,what day is the feast of st joseph's?,march 19,still maintained catholic follow missal 1962 earlier missal,0,
3393,356,what day is the feast of st joseph's?,march 19,traditional holiday apostle s philip james may 1 faded memory catholic mid-twentieth century joseph worker created order coincide celebration international labour day may day many country,0,
3394,356,what day is the feast of st joseph's?,march 19,feast s philip james celebrated date since sixth century moved traditional place,0,
3395,356,what day is the feast of st joseph's?,march 19,new calendar published 1969 feast one time occupied highest possible rank church calendar reduced optional memorial lowest rank saint 's day,0,
3396,356,what day is the feast of st joseph's?,march 19,eastern orthodox church celebrates saint joseph sunday christmas,0,
3397,357,what culture is mariah carey,american singer songwriter record producer actress philanthropist,mariah carey born march 27 1970 american singer songwriter record producer actress philanthropist,1,
3398,357,what culture is mariah carey,american singer songwriter record producer actress philanthropist,guidance columbia record executive tommy mottola carey released self-titled debut studio album mariah carey 1990 went multi-platinum spawned four consecutive number one single you.s billboard hot 100 chart,0,
