,Group_NR,Question,Sentence,Answer,Label,Similarity_score
2296,247,how much of our universe does plasma make up,universe plasma common state matter ordinary matter rarefied intergalactic plasma particularly intracluster medium star,universe plasma common state matter ordinary matter rarefied intergalactic plasma particularly intracluster medium star,1,1.0
2297,247,how much of our universe does plasma make up,universe plasma common state matter ordinary matter rarefied intergalactic plasma particularly intracluster medium star,much understanding plasma come pursuit controlled nuclear fusion fusion power plasma physic provides scientific basis,0,0.824094239438018
2298,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,computer general purpose device programmed carry finite set arithmetic logical operation,1,1.0
2299,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,since sequence operation readily changed computer solve one kind problem,0,0.8470353084528043
2300,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,conventionally computer consists least one processing element typically central processing unit cpu form memory,0,0.8344981165513712
2301,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,processing element carry arithmetic logic operation sequencing control unit change order operation based stored information,0,0.9026105962523375
2302,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,peripheral device allow information retrieved external source result operation saved retrieved,0,0.7874195090314716
2303,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,first electronic digital computer developed 1940 1945 united kingdom united state,0,0.6384815263537889
2304,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,originally size large room consuming much power several hundred modern personal computer pc,0,0.7186738653165075
2305,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,era mechanical analog computer used military application,0,0.7724016007536173
2306,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,modern computer based integrated circuit million billion time capable early machine occupy fraction space,0,0.8002782874911684
2307,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,simple computer small enough fit mobile device mobile computer powered small battery,0,0.7475515015243432
2308,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,personal computer various form icon information age people think `` computer ``,0,0.6698603892665451
2309,248,How is a computer used?,computer general purpose device programmed carry finite set arithmetic logical operation,however embedded computer found many device mp3 player fighter aircraft toy industrial robot numerous,0,0.7297162943463592
2310,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,barefoot pregnant phrase commonly associated controversial idea woman work outside home many child reproductive year,1,0.9447855365767415
2311,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,several meaning well,0,0.7633927644678437
2312,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,figure speech,0,0.5670480969162639
2313,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,phrase `` barefoot pregnant `` probably first used sometime 1950,0,0.6578807983072876
2314,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,article 1949 state `` early 1949 twa wa -- in word new president ralph s. damon -- both 'barefoot pregnant ``,0,0.6793712066366385
2315,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,usage may date early 1910s,0,0.589386539827104
2316,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,article published 1958 state phrase first used `` dr. hertzler `` 40 year earlier,0,0.6536004546732178
2317,249,what does barefoot and pregnant mean,woman work outside home many child reproductive year,forty year ago dr. hertzler advanced hypothesis young woman today seem bent proving correct 0 q571 barefoot pregnant mean d562 barefoot pregnant d562-8 way keep woman happy said 'is keep barefoot pregnant,0,0.8526904886887193
